from_name,to_name,name
热经热毒咳嗽,杏仁,pharmacy
热经热毒咳嗽,薄荷,pharmacy
热经热毒咳嗽,地骨皮,pharmacy
热经热毒咳嗽,麦冬,pharmacy
热经热毒咳嗽,沙参,pharmacy
热经热毒咳嗽,牛莠子,pharmacy
热经热毒咳嗽,梔子,pharmacy
热经热毒咳嗽,紫菟,pharmacy
热经热毒咳嗽,岩白菜,pharmacy
热经热毒咳嗽,荆芥,pharmacy
热经热毒咳嗽,一朵云,pharmacy
热经热毒咳嗽,瓜篓,pharmacy
热经热毒咳嗽,果上叶,pharmacy
冷病内损咳嗷,蜘蛛香,pharmacy
冷病内损咳嗷,鱼鳏串,pharmacy
冷病内损咳嗷,制半夏,pharmacy
冷病内损咳嗷,紫苏,pharmacy
冷病内损咳嗷,杏仁,pharmacy
冷病内损咳嗷,虎耳草,pharmacy
冷病内损咳嗷,紫菟,pharmacy
冷病内损咳嗷,小远志,pharmacy
冷病内损咳嗷,茯苓,pharmacy
冷病内损咳嗷,厚朴,pharmacy
冷病内损咳嗷,铁筷子,pharmacy
冷病内损咳嗷,瓜篓,pharmacy
冷经风来咳漱,麻黄,pharmacy
冷经风来咳漱,杏仁,pharmacy
冷经风来咳漱,桔梗,pharmacy
冷经风来咳漱,白花前胡,pharmacy
冷经风来咳漱,八爪金龙,pharmacy
冷经风来咳漱,陈皮,pharmacy
冷经风来咳漱,制半夏,pharmacy
冷经风来咳漱,牛毛毡,pharmacy
冷经风来咳漱,荆芥,pharmacy
冷经风来咳漱,苏叶,pharmacy
冷经风来咳漱,鹅不食草,pharmacy
冷经风来咳漱,枇杷叶,pharmacy
冷经风来咳漱,徐长卿,pharmacy
冷经风来咳漱,阎王刺,pharmacy
热经风热咳嗽,桑叶,pharmacy
热经风热咳嗽,菊花,pharmacy
热经风热咳嗽,薄荷,pharmacy
热经风热咳嗽,白花前胡,pharmacy
热经风热咳嗽,牛莠子,pharmacy
热经风热咳嗽,十大功劳,pharmacy
热经风热咳嗽,一朵云,pharmacy
热经风热咳嗽,射干,pharmacy
热经风热咳嗽,忍冬藤,pharmacy
热经风热咳嗽,白马骨,pharmacy
冷痞风寒感胃,头晕药,pharmacy
冷痞风寒感胃,苏叶,pharmacy
冷痞风寒感胃,生姜,pharmacy
冷痞风寒感胃,葱,pharmacy
冷痞风寒感胃,四块瓦,pharmacy
冷痞风寒感胃,木姜子,pharmacy
冷痞风寒感胃,辣蓼,pharmacy
冷痞风寒感胃,杏仁,pharmacy
冷痞风寒感胃,白花前胡,pharmacy
冷痞风寒感胃,黄荆条,pharmacy
冷痞风寒感胃,阎王刺,pharmacy
冷痞风寒感胃,鹅不食草,pharmacy
冷痞风寒感胃,防风,pharmacy
热经风热感冒,鱼輙串,pharmacy
热经风热感冒,葛根,pharmacy
热经风热感冒,水螟蚣,pharmacy
热经风热感冒,薄荷,pharmacy
热经风热感冒,马鞭草,pharmacy
热经风热感冒,野菊花,pharmacy
热经风热感冒,牛莠子,pharmacy
热经风热感冒,贯众,pharmacy
热经风热感冒,桑叶,pharmacy
热经风热感冒,十大功劳,pharmacy
热经风热感冒,一朵云,pharmacy
冷病寒喘,麻黄,pharmacy
冷病寒喘,制半夏,pharmacy
冷病寒喘,陈皮,pharmacy
冷病寒喘,杏仁,pharmacy
冷病寒喘,兔儿风,pharmacy
冷病寒喘,麻黄,pharmacy
冷病寒喘,桑白皮,pharmacy
冷病寒喘,白花前胡,pharmacy
冷病寒喘,银杏,pharmacy
冷病寒喘,炙枇杷叶,pharmacy
冷病寒喘,杏仁,pharmacy
冷病寒喘,紫苏,pharmacy
冷病寒喘,射干,pharmacy
痰湿咳喘,陈皮,pharmacy
痰湿咳喘,制半夏,pharmacy
痰湿咳喘,茯苓,pharmacy
痰湿咳喘,紫苏,pharmacy
痰湿咳喘,厚朴,pharmacy
痰湿咳喘,紫苏,pharmacy
痰湿咳喘,白芥子,pharmacy
痰湿咳喘,旋覆花,pharmacy
痰湿咳喘,胆南星,pharmacy
痰湿咳喘,小远志,pharmacy
痰湿咳喘,党参,pharmacy
痰湿咳喘,茯苓,pharmacy
痰湿咳喘,干姜,pharmacy
痰湿咳喘,细辛,pharmacy
痰湿咳喘,杏仁,pharmacy
痰湿咳喘,鸡失藤,pharmacy
气虚欢喘,党参,pharmacy
气虚欢喘,麦冬,pharmacy
气虚欢喘,杏仁,pharmacy
气虚欢喘,百合,pharmacy
气虚欢喘,桃仁,pharmacy
气虚欢喘,射干,pharmacy
气虚欢喘,紫苏,pharmacy
气虚欢喘,紫蒐,pharmacy
气虚欢喘,茯苓,pharmacy
气虚欢喘,一朵云,pharmacy
气虚欢喘,地骨皮,pharmacy
气虚欢喘,白薇,pharmacy
气虚欢喘,岩白菜,pharmacy
气虚欢喘,山药,pharmacy
热经风热咳血,小蓟,pharmacy
热经风热咳血,大蓟,pharmacy
热经风热咳血,野油菜,pharmacy
热经风热咳血,仙鹤草,pharmacy
热经风热咳血,旱莲草,pharmacy
热经风热咳血,杏仁,pharmacy
热经风热咳血,白花前胡,pharmacy
热经风热咳血,制半夏,pharmacy
热经风热咳血,牛莠子,pharmacy
热经风热咳血,十大功劳,pharmacy
热经风热咳血,一朵云,pharmacy
热经风热咳血,白茅根,pharmacy
热经风热咳血,夏枯草,pharmacy
热经风热咳血,连钱草,pharmacy
热经热毒咳血,芦根,pharmacy
热经热毒咳血,银花,pharmacy
热经热毒咳血,连翘,pharmacy
热经热毒咳血,薄荷,pharmacy
热经热毒咳血,桔梗,pharmacy
热经热毒咳血,小远志,pharmacy
热经热毒咳血,竹叶,pharmacy
热经热毒咳血,三匹风,pharmacy
热经热毒咳血,一朵云,pharmacy
热经热毒咳血,大蓟,pharmacy
热经热毒咳血,白及,pharmacy
热经热毒咳血,仙鹤草,pharmacy
热经热毒咳血,水三七,pharmacy
热经热毒咳血,麦冬,pharmacy
热经热毒咳血,岩豆工豆,pharmacy
热经热毒咳血,果上叶,pharmacy
气亏虚劳,阳雀花根,pharmacy
气亏虚劳,桑叶,pharmacy
气亏虚劳,地骨皮,pharmacy
气亏虚劳,鳖甲,pharmacy
气亏虚劳,山药,pharmacy
气亏虚劳,茯苓,pharmacy
气亏虚劳,茵仁米,pharmacy
气亏虚劳,白芍,pharmacy
气亏虚劳,桂枝,pharmacy
气亏虚劳,血人参,pharmacy
气亏虚劳,党参,pharmacy
气亏虚劳,扁豆,pharmacy
气亏虚劳,柴胡,pharmacy
血亏虚夢,棉花根,pharmacy
血亏虚夢,茜草,pharmacy
血亏虚夢,大蓟,pharmacy
血亏虚夢,桑甚,pharmacy
血亏虚夢,黄精,pharmacy
血亏虚夢,党参,pharmacy
血亏虚夢,三枝茶,pharmacy
血亏虚夢,山药,pharmacy
血亏虚夢,地米参,pharmacy
血亏虚夢,何首乌,pharmacy
血亏虚夢,小远志,pharmacy
胸痛,吴萸,pharmacy
胸痛,八角莲根,pharmacy
胸痛,五香血藤,pharmacy
胸痛,香附,pharmacy
胸痛,苦楝,pharmacy
胸痛,乌药,pharmacy
胸痛,蜘蛛香,pharmacy
胸痛,地苦胆,pharmacy
胸痛,徐长卿,pharmacy
胸痛,白芍,pharmacy
肺痈初起,野菊花,pharmacy
肺痈初起,十大功劳,pharmacy
肺痈初起,牛莠子,pharmacy
肺痈初起,白花前胡,pharmacy
肺痈初起,金银花,pharmacy
肺痈初起,三颗针,pharmacy
肺痈初起,白马骨,pharmacy
肺痈初起,一朵云,pharmacy
肺痈初起,桔梗,pharmacy
肺痈初起,桃仁,pharmacy
肺痈初起,薄荷,pharmacy
肺痈初起,鱼腥草,pharmacy
肺痈、肺肿,鱼腥草,pharmacy
肺痈、肺肿,红藤,pharmacy
肺痈、肺肿,桃仁,pharmacy
肺痈、肺肿,半枝莲,pharmacy
肺痈、肺肿,律草花,pharmacy
肺痈、肺肿,夏枯草,pharmacy
肺痈、肺肿,茵仁米,pharmacy
肺痈、肺肿,败酱草,pharmacy
肺痈、肺肿,蒲公英,pharmacy
肺痈、肺肿,白马骨,pharmacy
肺痈、肺肿,紫花地丁,pharmacy
肺痈、肺肿,杏仁,pharmacy
肺痈、肺肿,野菊花,pharmacy
肺痈、肺肿,白毛夏枯草,pharmacy
肺痈成脓,大蓟,pharmacy
肺痈成脓,小蓟,pharmacy
肺痈成脓,茂仁米,pharmacy
肺痈成脓,紫花地丁,pharmacy
肺痈成脓,见血飞,pharmacy
肺痈成脓,金银花,pharmacy
肺痈成脓,千里光,pharmacy
肺痈成脓,瓜萎,pharmacy
肺痈成脓,败酱草,pharmacy
肺痈成脓,水冬瓜根皮,pharmacy
肺痈成脓,苦芥头,pharmacy
肺痈成脓,十大功劳,pharmacy
肺痈成脓,养菜,pharmacy
肺痈成脓,马蹄金,pharmacy
肺痈成脓,土大黄,pharmacy
肺痈成脓,桑白皮,pharmacy
热经胄痛,鸡蛋壳,pharmacy
热经胄痛,青藤香,pharmacy
热经胄痛,隔山消,pharmacy
热经胄痛,水黄连,pharmacy
热经胄痛,吴萸,pharmacy
热经胄痛,三颗针,pharmacy
热经胄痛,徐长卿,pharmacy
热经胄痛,白及,pharmacy
热经胄痛,香附,pharmacy
热经胄痛,穿心莲,pharmacy
冷经胃痛,蜘蛛香,pharmacy
冷经胃痛,香附,pharmacy
冷经胃痛,乌药煎水,pharmacy
冷经胃痛,黄苗,pharmacy
冷经胃痛,桂枝,pharmacy
冷经胃痛,良姜,pharmacy
冷经胃痛,木姜子,pharmacy
冷经胃痛,吴萸,pharmacy
冷经胃痛,路路通,pharmacy
大肠热疾,沙参,pharmacy
大肠热疾,山药,pharmacy
大肠热疾,委陵菜,pharmacy
大肠热疾,苦养头,pharmacy
大肠热疾,地榆,pharmacy
大肠热疾,徐长卿,pharmacy
大肠热疾,十大功劳,pharmacy
大肠热疾,石菖蒲,pharmacy
大肠热疾,蜘蛛香,pharmacy
大肠热疾,吴萸,pharmacy
大肠热疾,三颗针,pharmacy
大肠热疾,土三七,pharmacy
大肠热疾,蕾香,pharmacy
早期肠痛,红花,pharmacy
早期肠痛,蒲公英,pharmacy
早期肠痛,吴萸,pharmacy
早期肠痛,土大黄,pharmacy
早期肠痛,桃仁,pharmacy
早期肠痛,败酱草,pharmacy
早期肠痛,茂仁米,pharmacy
早期肠痛,紫花地丁,pharmacy
早期肠痛,桃仁,pharmacy
早期肠痛,金银花,pharmacy
早期肠痛,水冬瓜根皮,pharmacy
早期肠痛,一支黄花,pharmacy
晩期肠痛,棉花根,pharmacy
晩期肠痛,党参,pharmacy
晩期肠痛,皂角刺,pharmacy
晩期肠痛,蒲公英,pharmacy
晩期肠痛,败酱草,pharmacy
晩期肠痛,黄芷,pharmacy
晩期肠痛,红花,pharmacy
晩期肠痛,金银花,pharmacy
晩期肠痛,紫花地丁,pharmacy
晩期肠痛,茵仁米,pharmacy
晩期肠痛,血人参,pharmacy
热经腹痛,紫背天葵,pharmacy
热经腹痛,木姜子,pharmacy
热经腹痛,地苦胆,pharmacy
热经腹痛,鸡失藤,pharmacy
热经腹痛,五香血藤,pharmacy
热经腹痛,隔山消,pharmacy
热经腹痛,香附,pharmacy
热经腹痛,吴萸,pharmacy
热经腹痛,香樟根,pharmacy
热经腹痛,苦楝,pharmacy
热经腹痛,山乌龟,pharmacy
冷经腹痛,青木香,pharmacy
冷经腹痛,太子参,pharmacy
冷经腹痛,良姜,pharmacy
冷经腹痛,白花蛇舌草,pharmacy
冷经腹痛,花椒,pharmacy
冷经腹痛,党参,pharmacy
冷经腹痛,蜘蛛香,pharmacy
冷经腹痛,干姜,pharmacy
冷经腹痛,石菖蒲,pharmacy
冷经腹痛,制半夏,pharmacy
冷经腹痛,木香,pharmacy
冷经腹痛,吴萸,pharmacy
冷经腹痛,香附,pharmacy
冷经腹痛,陈皮,pharmacy
热经腹泻,马齿苑,pharmacy
热经腹泻,葛根,pharmacy
热经腹泻,委陵菜,pharmacy
热经腹泻,白芍,pharmacy
热经腹泻,刺梨根,pharmacy
热经腹泻,石榴皮,pharmacy
热经腹泻,干姜,pharmacy
热经腹泻,红糖,pharmacy
冷经腹泻,大蒜,pharmacy
冷经腹泻,白酒,pharmacy
冷经腹泻,白糖,pharmacy
冷经腹泻,厚朴,pharmacy
冷经腹泻,茯苓,pharmacy
冷经腹泻,党参,pharmacy
冷经腹泻,粟壳,pharmacy
冷经腹泻,骚羊古,pharmacy
冷经腹泻,苦养头,pharmacy
冷经腹泻,白芍,pharmacy
冷经腹泻,山楂,pharmacy
冷经腹泻,麦芽,pharmacy
冷经俗象,蜘蛛香,pharmacy
冷经俗象,石菖蒲,pharmacy
冷经俗象,徐长卿,pharmacy
冷经俗象,干姜,pharmacy
冷经俗象,陈皮,pharmacy
冷经俗象,水黄连,pharmacy
冷经俗象,吴萸,pharmacy
冷经俗象,制半夏,pharmacy
冷经俗象,生姜,pharmacy
冷经俗象,水葵花,pharmacy
冷经俗象,木姜子,pharmacy
冷经俗象,路路通,pharmacy
冷经俗象,厚朴,pharmacy
冷经俗象,骚羊古,pharmacy
冷经俗象,小远志,pharmacy
冷经俗象,竹茹,pharmacy
热经俗象,三棱,pharmacy
热经俗象,莪术,pharmacy
热经俗象,小种三七,pharmacy
热经俗象,七叶莲,pharmacy
热经俗象,赤芍,pharmacy
热经俗象,阳雀花,pharmacy
热经俗象,山药,pharmacy
热经俗象,制半夏,pharmacy
热经俗象,穿心莲,pharmacy
热经俗象,土鳖虫,pharmacy
热经俗象,糯米团,pharmacy
热经俗象,党参,pharmacy
热经俗象,山药,pharmacy
热病呕吐,生姜汁,pharmacy
热病呕吐,黄连,pharmacy
热病呕吐,制半夏,pharmacy
热病呕吐,生姜,pharmacy
热病呕吐,蜘蛛香,pharmacy
热病呕吐,苦养头,pharmacy
热病呕吐,鸡失藤,pharmacy
冷痔呕吐,土人参,pharmacy
冷痔呕吐,麦冬,pharmacy
冷痔呕吐,制半夏,pharmacy
冷痔呕吐,干姜,pharmacy
冷痔呕吐,枇杷叶,pharmacy
冷痔呕吐,三颗针,pharmacy
冷痔呕吐,陈皮,pharmacy
冷痔呕吐,小远志,pharmacy
冷痔呕吐,辣蓼,pharmacy
热经煜热吐血,土大黄,pharmacy
热经煜热吐血,石斛,pharmacy
热经煜热吐血,土三七,pharmacy
热经煜热吐血,十大功劳,pharmacy
热经煜热吐血,大蓟,pharmacy
热经煜热吐血,茜草,pharmacy
热经煜热吐血,白及,pharmacy
热经热毒吐血,龙胆草,pharmacy
热经热毒吐血,梔子,pharmacy
热经热毒吐血,山枝茶,pharmacy
热经热毒吐血,大蓟,pharmacy
热经热毒吐血,夏枯草,pharmacy
热经热毒吐血,见血飞,pharmacy
热经热毒吐血,小远志,pharmacy
热经热毒吐血,卷柏,pharmacy
热经热毒吐血,蒲黄,pharmacy
热经热毒吐血,紫珠草,pharmacy
热经热毒吐血,百合,pharmacy
热经吐酸水,水黄连,pharmacy
热经吐酸水,龙胆草,pharmacy
热经吐酸水,竹茹,pharmacy
热经吐酸水,栀子,pharmacy
热经吐酸水,麦冬,pharmacy
热经吐酸水,徐长卿,pharmacy
热经吐酸水,石菖蒲,pharmacy
热经吐酸水,干姜,pharmacy
热经吐酸水,蜘蛛香,pharmacy
热经吐酸水,党参,pharmacy
热经吐酸水,铁扫帚,pharmacy
热经吐酸水,玉竹,pharmacy
热经吐酸水,青木香,pharmacy
冷病吐酸水,干姜,pharmacy
冷病吐酸水,厚朴,pharmacy
冷病吐酸水,蜘蛛香,pharmacy
冷病吐酸水,肉桂,pharmacy
冷病吐酸水,党参,pharmacy
冷病吐酸水,茯苓,pharmacy
冷病吐酸水,木香,pharmacy
冷病吐酸水,五香血藤,pharmacy
冷病吐酸水,苦养头,pharmacy
热经打隔,三颗针,pharmacy
热经打隔,生姜,pharmacy
热经打隔,生石膏,pharmacy
热经打隔,石斛,pharmacy
热经打隔,竹茹,pharmacy
热经打隔,鸡内金,pharmacy
热经打隔,隔山消,pharmacy
冷经打隔,九香虫,pharmacy
冷经打隔,蜘蛛香,pharmacy
冷经打隔,阳雀花,pharmacy
冷经打隔,茯苓,pharmacy
冷经打隔,厚朴,pharmacy
冷经打隔,香樟,pharmacy
冷经打隔,生姜,pharmacy
冷经打隔,柿蒂,pharmacy
冷经打隔,刀豆壳,pharmacy
冷经打隔,隔山消,pharmacy
冷经便血,泡参,pharmacy
冷经便血,徐长卿,pharmacy
冷经便血,仙鹤草,pharmacy
冷经便血,九龙盘,pharmacy
冷经便血,阳雀花,pharmacy
冷经便血,地榆,pharmacy
冷经便血,山药,pharmacy
冷经便血,党参,pharmacy
冷经便血,槐花,pharmacy
冷经便血,茯苓,pharmacy
热经便血,三颗针,pharmacy
热经便血,黄柏,pharmacy
热经便血,三七,pharmacy
热经便血,荆芥穗,pharmacy
热经便血,茯苓,pharmacy
热经便血,栀子,pharmacy
热经便血,赤芍,pharmacy
热经便血,茜草,pharmacy
热经便血,地苍,pharmacy
热经便血,蚊母草,pharmacy
热经便血,臭牡丹,pharmacy
热经便血,见血飞,pharmacy
热经便秘,大黄粉,pharmacy
热经便秘,赤芍,pharmacy
热经便秘,郁李仁,pharmacy
热经便秘,十大功劳,pharmacy
热经便秘,果上叶,pharmacy
热经便秘,莺尾,pharmacy
热经便秘,麦冬,pharmacy
热经便秘,天冬,pharmacy
热经便秘,桃仁,pharmacy
冷经气血两亏便秘,蜂蜜,pharmacy
冷经气血两亏便秘,麻油,pharmacy
冷经气血两亏便秘,鸡蛋壳,pharmacy
冷经气血两亏便秘,火麻仁,pharmacy
冷经气血两亏便秘,桃仁,pharmacy
热经黄疸,骚羊古,pharmacy
热经黄疸,茵陈,pharmacy
热经黄疸,龙胆草,pharmacy
热经黄疸,刺桑,pharmacy
热经黄疸,大黄粉,pharmacy
热经黄疸,野油菜,pharmacy
热经黄疸,栀子,pharmacy
热经黄疸,土大黄,pharmacy
热经黄疸,车前草,pharmacy
热经黄疸,金钱草,pharmacy
冷经簧疸,牛筋树,pharmacy
冷经簧疸,骚羊古,pharmacy
冷经簧疸,钓鱼杆,pharmacy
冷经簧疸,白芍,pharmacy
冷经簧疸,地骨皮,pharmacy
冷经簧疸,阴行草,pharmacy
冷经簧疸,拂猴桃根,pharmacy
冷经簧疸,冬葵子,pharmacy
冷经簧疸,地耳草,pharmacy
冷经簧疸,木瓜,pharmacy
冷经簧疸,果上叶,pharmacy
冷经簧疸,茵陈,pharmacy
热经水朦病,连钱草,pharmacy
热经水朦病,车前草,pharmacy
热经水朦病,白茅根,pharmacy
热经水朦病,石韦,pharmacy
热经水朦病,田基黄,pharmacy
热经水朦病,商陆,pharmacy
热经水朦病,鸭屁股,pharmacy
热经水朦病,木姜子,pharmacy
热经水朦病,太子参,pharmacy
热经水朦病,四季红,pharmacy
热经水朦病,海金沙,pharmacy
热经水朦病,黑丑,pharmacy
热经水朦病,白丑,pharmacy
热经水朦病,阳雀花,pharmacy
冷经水朦病,阴行草,pharmacy
冷经水朦病,六月雪,pharmacy
冷经水朦病,丹参,pharmacy
冷经水朦病,马鞭草,pharmacy
冷经水朦病,半边莲,pharmacy
冷经水朦病,穿破石,pharmacy
冷经水朦病,杏叶沙参,pharmacy
冷经水朦病,连翘,pharmacy
冷经水朦病,郁李仁,pharmacy
冷经气虚痛肾,桂枝,pharmacy
冷经气虚痛肾,茯苓,pharmacy
冷经气虚痛肾,棉花根,pharmacy
冷经气虚痛肾,车前草,pharmacy
冷经气虚痛肾,阳雀花,pharmacy
冷经气虚痛肾,铁扫帚,pharmacy
冷经气虚痛肾,干姜,pharmacy
冷经气虚痛肾,淫羊蕾,pharmacy
冷经气虚痛肾,菟丝子,pharmacy
冷经气虚痛肾,黑丑,pharmacy
冷经气虚痛肾,白丑,pharmacy
冷经气虚痛肾,刀豆子,pharmacy
冷经气虚痛肾,党参,pharmacy
热经湿热痛肾,十大功劳,pharmacy
热经湿热痛肾,金银花,pharmacy
热经湿热痛肾,野蔷薇果,pharmacy
热经湿热痛肾,菊花,pharmacy
热经湿热痛肾,天葵子,pharmacy
热经湿热痛肾,茵陈,pharmacy
热经湿热痛肾,蕾香,pharmacy
热经湿热痛肾,桃花,pharmacy
热经湿热痛肾,厚朴,pharmacy
热经湿热痛肾,车前草,pharmacy
热经湿热痛肾,篇蓄,pharmacy
热经湿热痛肾,黄柏,pharmacy
热经湿热痛肾,金钱草,pharmacy
热经湿热痛肾,土大黄,pharmacy
热经尿路瘪痛,篇蓄,pharmacy
热经尿路瘪痛,车前草,pharmacy
热经尿路瘪痛,生扯拢,pharmacy
热经尿路瘪痛,玉米须,pharmacy
热经尿路瘪痛,凤尾草,pharmacy
热经尿路瘪痛,白茅根,pharmacy
热经尿路瘪痛,海金沙,pharmacy
热经尿路瘪痛,仙鹤草,pharmacy
热经尿路瘪痛,鸡冠花,pharmacy
热经尿路瘪痛,黄柏,pharmacy
热经尿路瘪痛,石韦,pharmacy
冷经尿路疼痛,党参,pharmacy
冷经尿路疼痛,茯苓,pharmacy
冷经尿路疼痛,山药,pharmacy
冷经尿路疼痛,蜘蛛香,pharmacy
冷经尿路疼痛,金樱子,pharmacy
冷经尿路疼痛,大马蹄草,pharmacy
冷经尿路疼痛,黄精,pharmacy
热经尿血,小蓟,pharmacy
热经尿血,蒲黄,pharmacy
热经尿血,栀子,pharmacy
热经尿血,车前草,pharmacy
热经尿血,桃仁,pharmacy
热经尿血,赤芍,pharmacy
热经尿血,一点红,pharmacy
热经尿血,女贞子,pharmacy
热经尿血,旱莲花,pharmacy
热经尿血,三颗针,pharmacy
热经尿血,竹叶,pharmacy
冷经尿血,阳雀花根,pharmacy
冷经尿血,黄精,pharmacy
冷经尿血,鹿衔草,pharmacy
冷经尿血,杜仲,pharmacy
冷经尿血,党参,pharmacy
冷经尿血,金樱子,pharmacy
冷经尿血,篇蓄,pharmacy
冷经尿血,山药,pharmacy
冷经尿血,臭牡丹,pharmacy
冷经尿血,杜仲,pharmacy
冷经尿血,何首乌,pharmacy
冷经尿血,车前草,pharmacy
遗尿,灵芝,pharmacy
遗尿,金樱子,pharmacy
遗尿,阳雀花,pharmacy
遗尿,仙茅,pharmacy
遗尿,枸杞,pharmacy
遗尿,黄精,pharmacy
遗尿,韭菜子,pharmacy
热经小便困难,石韦,pharmacy
热经小便困难,车前草,pharmacy
热经小便困难,凤尾草,pharmacy
热经小便困难,十大功劳,pharmacy
热经小便困难,三颗针,pharmacy
热经小便困难,黄柏,pharmacy
热经小便困难,一点红,pharmacy
热经小便困难,篇蓄,pharmacy
热经小便困难,酸咪咪,pharmacy
热经小便困难,金银花,pharmacy
热经小便困难,三匹风,pharmacy
热经小便困难,白茅根,pharmacy
热经小便困难,夏枯草,pharmacy
冷经小便国碓,续断,pharmacy
冷经小便国碓,黄精,pharmacy
冷经小便国碓,牛膝,pharmacy
冷经小便国碓,冬葵子,pharmacy
冷经小便国碓,韭菜子,pharmacy
冷经小便国碓,狗脊,pharmacy
冷经小便国碓,万寿竹,pharmacy
尿甜症,葛根,pharmacy
尿甜症,五味子,pharmacy
尿甜症,石斛,pharmacy
尿甜症,凉粉茶,pharmacy
尿甜症,榴木,pharmacy
尿甜症,麦冬,pharmacy
尿甜症,龙胆草,pharmacy
尿甜症,十大功劳,pharmacy
冷病水湿瘟疾,阎王刺,pharmacy
冷病水湿瘟疾,蕾香,pharmacy
冷病水湿瘟疾,佩兰,pharmacy
冷病水湿瘟疾,蜘蛛香,pharmacy
冷病水湿瘟疾,狗肝菜,pharmacy
冷病水湿瘟疾,陈皮,pharmacy
冷病水湿瘟疾,茵仁米,pharmacy
冷病水湿瘟疾,淡竹叶,pharmacy
冷病水湿瘟疾,木姜子,pharmacy
冷病水湿瘟疾,铁筷子,pharmacy
热病水湿瘟蒙,杏仁,pharmacy
热病水湿瘟蒙,前胡,pharmacy
热病水湿瘟蒙,折耳根,pharmacy
热病水湿瘟蒙,麦芽,pharmacy
热病水湿瘟蒙,马齿苑,pharmacy
热病水湿瘟蒙,刺桑,pharmacy
热病水湿瘟蒙,苦养头,pharmacy
热病水湿瘟蒙,杏仁,pharmacy
热病水湿瘟蒙,制半夏,pharmacy
热病水湿瘟蒙,蕾香,pharmacy
热病水湿瘟蒙,牛莠子,pharmacy
热病水湿瘟蒙,桂枝,pharmacy
热病水湿瘟蒙,苣仁米,pharmacy
热病水湿瘟蒙,木姜子,pharmacy
热病水湿瘟蒙,阎王刺,pharmacy
热经水肿,白茅根,pharmacy
热经水肿,旱莲草,pharmacy
热经水肿,篇蓄,pharmacy
热经水肿,车前草,pharmacy
热经水肿,半边莲,pharmacy
冷病气血两虚水肿,鸭跖草,pharmacy
冷病气血两虚水肿,养菜,pharmacy
冷病气血两虚水肿,淡竹叶,pharmacy
冷病气血两虚水肿,白茅根,pharmacy
冷病气血两虚水肿,篇蓄,pharmacy
冷病气血两虚水肿,茯苓,pharmacy
冷病气血两虚水肿,车前子,pharmacy
热病血虚心慌,石菖蒲,pharmacy
热病血虚心慌,远志,pharmacy
热病血虚心慌,党参,pharmacy
热病血虚心慌,灵芝,pharmacy
